Order_ID,Order_Date,Ship_Date,Ship Mode,Segment,City,State,Region,Category,Sales
CA-2015-113383,10/9/2015,13/09/2015,First Class,Consumer,Clifton,New Jersey,East,Furniture,254.9
CA-2018-152499,22/01/2018,25/01/2018,Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,15.12
CA-2018-152499,22/01/2018,25/01/2018,Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,7.872
CA-2017-151498,21/04/2017,24/04/2017,First Class,Consumer,Seattle,Washington,West,Office Supplies,8.32
CA-2017-137939,20/07/2017,23/07/2017,Second Class,Consumer,Long Beach,New York,East,Technology,89.95
US-2017-117793,23/08/2017,29/08/2017,Standard Class,Home Office,Sheboygan,Wisconsin,Central,Office Supplies,25.2
US-2017-117793,23/08/2017,29/08/2017,Standard Class,Home Office,Sheboygan,Wisconsin,Central,Office Supplies,37.59
US-2017-117793,23/08/2017,29/08/2017,Standard Class,Home Office,Sheboygan,Wisconsin,Central,Office Supplies,14.97
US-2017-117793,23/08/2017,29/08/2017,Standard Class,Home Office,Sheboygan,Wisconsin,Central,Technology,1.98
CA-2017-133872,14/06/2017,17/06/2017,First Class,Consumer,Boca Raton,Florida,South,Office Supplies,39.936
CA-2017-133872,14/06/2017,17/06/2017,First Class,Consumer,Boca Raton,Florida,South,Technology,18.464
US-2016-165743,20/11/2016,23/11/2016,Second Class,Consumer,Aurora,Colorado,West,Office Supplies,4.896
US-2016-165743,20/11/2016,23/11/2016,Second Class,Consumer,Aurora,Colorado,West,Furniture,145.764
US-2016-165743,20/11/2016,23/11/2016,Second Class,Consumer,Aurora,Colorado,West,Office Supplies,9.612
US-2018-105998,3/11/2018,5/11/2018,First Class,Home Office,San Diego,California,West,Technology,199.75
US-2018-105998,3/11/2018,5/11/2018,First Class,Home Office,San Diego,California,West,Furniture,1673.184
US-2015-148194,4/5/2015,7/5/2015,First Class,Corporate,Seattle,Washington,West,Furniture,12.18
US-2015-148194,4/5/2015,7/5/2015,First Class,Corporate,Seattle,Washington,West,Office Supplies,57.68
US-2016-151407,8/11/2016,12/11/2016,Standard Class,Consumer,Dubuque,Iowa,Central,Technology,263.96
CA-2016-110870,12/12/2016,15/12/2016,First Class,Consumer,Los Angeles,California,West,Technology,299.94
CA-2016-110870,12/12/2016,15/12/2016,First Class,Consumer,Los Angeles,California,West,Office Supplies,25.76
CA-2015-143210,1/12/2015,3/12/2015,First Class,Consumer,Lowell,Massachusetts,East,Technology,271.9
CA-2015-143210,1/12/2015,3/12/2015,First Class,Consumer,Lowell,Massachusetts,East,Furniture,45.84
CA-2015-143210,1/12/2015,3/12/2015,First Class,Consumer,Lowell,Massachusetts,East,Furniture,9.82
CA-2017-139808,7/10/2017,11/10/2017,Standard Class,Consumer,Marysville,Washington,West,Office Supplies,93.36
CA-2016-110863,17/11/2016,24/11/2016,Standard Class,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,541.24
CA-2016-110863,17/11/2016,24/11/2016,Standard Class,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,106.32
CA-2016-110863,17/11/2016,24/11/2016,Standard Class,Consumer,Oklahoma City,Oklahoma,Central,Furniture,1323.9
CA-2015-127859,17/03/2015,20/03/2015,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,126.624
US-2016-136427,20/06/2016,23/06/2016,First Class,Consumer,Aurora,Colorado,West,Technology,125.944
CA-2018-120168,25/05/2018,25/05/2018,Same Day,Consumer,New York City,New York,East,Office Supplies,663.92
CA-2018-120168,25/05/2018,25/05/2018,Same Day,Consumer,New York City,New York,East,Technology,120
CA-2018-120168,25/05/2018,25/05/2018,Same Day,Consumer,New York City,New York,East,Office Supplies,3.29
CA-2018-120168,25/05/2018,25/05/2018,Same Day,Consumer,New York City,New York,East,Furniture,18.84
US-2015-131870,9/9/2015,11/9/2015,First Class,Home Office,Lancaster,Ohio,East,Furniture,60.672
US-2015-131870,9/9/2015,11/9/2015,First Class,Home Office,Lancaster,Ohio,East,Office Supplies,30.816
CA-2018-114804,17/10/2018,19/10/2018,Second Class,Corporate,Modesto,California,West,Technology,52.792
CA-2018-167227,2/11/2018,5/11/2018,First Class,Consumer,Saint Louis,Missouri,Central,Office Supplies,83.9
CA-2018-167227,2/11/2018,5/11/2018,First Class,Consumer,Saint Louis,Missouri,Central,Office Supplies,11.76
CA-2015-129189,21/07/2015,25/07/2015,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,4.992
CA-2015-129189,21/07/2015,25/07/2015,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,87.92
CA-2015-129189,21/07/2015,25/07/2015,Standard Class,Corporate,Dallas,Texas,Central,Furniture,657.93
CA-2015-129189,21/07/2015,25/07/2015,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,1.044
CA-2016-132465,11/9/2016,15/09/2016,Second Class,Corporate,New York City,New York,East,Furniture,210.68
CA-2016-132465,11/9/2016,15/09/2016,Second Class,Corporate,New York City,New York,East,Office Supplies,78.8
CA-2016-132465,11/9/2016,15/09/2016,Second Class,Corporate,New York City,New York,East,Technology,19.99
CA-2016-132465,11/9/2016,15/09/2016,Second Class,Corporate,New York City,New York,East,Office Supplies,772.68
CA-2017-166373,21/10/2017,25/10/2017,Standard Class,Consumer,San Antonio,Texas,Central,Technology,106.08
CA-2017-158806,7/1/2017,11/1/2017,Standard Class,Consumer,Amarillo,Texas,Central,Furniture,23.076
CA-2017-158806,7/1/2017,11/1/2017,Standard Class,Consumer,Amarillo,Texas,Central,Office Supplies,25.92
CA-2016-119690,25/06/2016,28/06/2016,First Class,Consumer,Houston,Texas,Central,Office Supplies,47.952
CA-2016-119690,25/06/2016,28/06/2016,First Class,Consumer,Houston,Texas,Central,Office Supplies,0.984
CA-2016-119690,25/06/2016,28/06/2016,First Class,Consumer,Houston,Texas,Central,Furniture,75.384
CA-2016-119690,25/06/2016,28/06/2016,First Class,Consumer,Houston,Texas,Central,Office Supplies,4.608
CA-2016-153738,20/09/2016,22/09/2016,First Class,Consumer,Lawrence,Massachusetts,East,Office Supplies,37.68
CA-2018-169012,10/7/2018,14/07/2018,Standard Class,Corporate,Columbus,Georgia,South,Office Supplies,41.91
CA-2018-109393,30/06/2018,2/7/2018,Second Class,Consumer,Los Angeles,California,West,Furniture,435.999
CA-2018-121489,21/08/2018,25/08/2018,Second Class,Corporate,Seattle,Washington,West,Furniture,388.704
CA-2018-121489,21/08/2018,25/08/2018,Second Class,Corporate,Seattle,Washington,West,Office Supplies,572.58
CA-2018-121489,21/08/2018,25/08/2018,Second Class,Corporate,Seattle,Washington,West,Technology,33.18
US-2018-133081,11/3/2018,15/03/2018,Standard Class,Home Office,Cambridge,Massachusetts,East,Technology,63.88
US-2018-133081,11/3/2018,15/03/2018,Standard Class,Home Office,Cambridge,Massachusetts,East,Furniture,26.72
CA-2018-165008,15/09/2018,17/09/2018,Second Class,Consumer,Salt Lake City,Utah,West,Office Supplies,295.056
CA-2017-145611,20/09/2017,24/09/2017,Standard Class,Consumer,New York City,New York,East,Office Supplies,393.25
CA-2017-113600,15/12/2017,17/12/2017,Second Class,Consumer,Cuyahoga Falls,Ohio,East,Office Supplies,2.214
CA-2018-130834,3/11/2018,6/11/2018,Second Class,Consumer,Wilmington,North Carolina,South,Office Supplies,16.272
CA-2017-168543,3/7/2017,7/7/2017,Standard Class,Corporate,New York City,New York,East,Office Supplies,706.86
CA-2015-144974,26/09/2015,30/09/2015,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,5.97
CA-2015-144974,26/09/2015,30/09/2015,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,21.184
CA-2015-144974,26/09/2015,30/09/2015,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,41.376
CA-2015-109904,14/07/2015,17/07/2015,Second Class,Corporate,New York City,New York,East,Office Supplies,17.94
CA-2018-152205,28/09/2018,5/10/2018,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,2.655
CA-2016-121188,28/08/2016,4/9/2016,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,892.35
CA-2016-121188,28/08/2016,4/9/2016,Standard Class,Consumer,Los Angeles,California,West,Furniture,307.666
CA-2016-121188,28/08/2016,4/9/2016,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,728.82
CA-2016-121188,28/08/2016,4/9/2016,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,41.36
CA-2016-121188,28/08/2016,4/9/2016,Standard Class,Consumer,Los Angeles,California,West,Technology,43.176
CA-2016-121188,28/08/2016,4/9/2016,Standard Class,Consumer,Los Angeles,California,West,Furniture,4.16
CA-2016-156013,20/09/2016,26/09/2016,Standard Class,Corporate,Long Beach,New York,East,Office Supplies,61.4
CA-2016-156013,20/09/2016,26/09/2016,Standard Class,Corporate,Long Beach,New York,East,Office Supplies,24.448
CA-2017-132997,7/11/2017,9/11/2017,First Class,Consumer,Rochester,New York,East,Technology,263.96
CA-2017-132997,7/11/2017,9/11/2017,First Class,Consumer,Rochester,New York,East,Technology,359.97
CA-2017-132997,7/11/2017,9/11/2017,First Class,Consumer,Rochester,New York,East,Office Supplies,12.96
CA-2017-132997,7/11/2017,9/11/2017,First Class,Consumer,Rochester,New York,East,Office Supplies,116.82
CA-2017-132997,7/11/2017,9/11/2017,First Class,Consumer,Rochester,New York,East,Office Supplies,276.784
US-2016-160563,20/10/2016,24/10/2016,Standard Class,Corporate,San Francisco,California,West,Technology,239.97
US-2016-160563,20/10/2016,24/10/2016,Standard Class,Corporate,San Francisco,California,West,Furniture,16.02
CA-2018-151750,1/1/2018,5/1/2018,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,454.56
CA-2018-151750,1/1/2018,5/1/2018,Standard Class,Consumer,Huntsville,Texas,Central,Furniture,141.42
CA-2018-151750,1/1/2018,5/1/2018,Standard Class,Consumer,Huntsville,Texas,Central,Furniture,310.744
CA-2018-151750,1/1/2018,5/1/2018,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,12.736
CA-2018-151750,1/1/2018,5/1/2018,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,6.47
CA-2018-151750,1/1/2018,5/1/2018,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,13.748
CA-2018-151750,1/1/2018,5/1/2018,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,15.224
CA-2016-106187,23/06/2016,29/06/2016,Standard Class,Corporate,East Point,Georgia,South,Furniture,27.42
CA-2016-106187,23/06/2016,29/06/2016,Standard Class,Corporate,East Point,Georgia,South,Office Supplies,165.98
CA-2016-106187,23/06/2016,29/06/2016,Standard Class,Corporate,East Point,Georgia,South,Technology,75
US-2017-164945,22/11/2017,27/11/2017,Standard Class,Home Office,New York City,New York,East,Office Supplies,134.272
CA-2016-150714,26/10/2016,1/11/2016,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,146.544
CA-2016-150714,26/10/2016,1/11/2016,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,131.904
CA-2016-150714,26/10/2016,1/11/2016,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,203.88
CA-2016-150714,26/10/2016,1/11/2016,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,14.301
CA-2016-150714,26/10/2016,1/11/2016,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,718.64
CA-2017-105753,20/10/2017,26/10/2017,Standard Class,Home Office,Arlington,Virginia,South,Furniture,61.1
CA-2018-120894,28/04/2018,2/5/2018,Standard Class,Consumer,Wilmington,North Carolina,South,Office Supplies,28.08
CA-2017-106621,29/09/2017,1/10/2017,Second Class,Corporate,Yuma,Arizona,West,Office Supplies,10.496
CA-2016-107020,10/7/2016,14/07/2016,Standard Class,Consumer,San Bernardino,California,West,Office Supplies,39.92
US-2016-117492,7/8/2016,9/8/2016,First Class,Corporate,Baltimore,Maryland,East,Office Supplies,77.58
CA-2015-101392,7/12/2015,13/12/2015,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,269.36
CA-2016-127502,10/12/2016,14/12/2016,Standard Class,Consumer,San Francisco,California,West,Office Supplies,5.76
CA-2018-143658,8/11/2018,13/11/2018,Second Class,Home Office,New York City,New York,East,Office Supplies,109.9
CA-2018-133046,27/07/2018,1/8/2018,Second Class,Consumer,Seattle,Washington,West,Furniture,23.88
CA-2018-133046,27/07/2018,1/8/2018,Second Class,Consumer,Seattle,Washington,West,Office Supplies,26.2
CA-2018-133046,27/07/2018,1/8/2018,Second Class,Consumer,Seattle,Washington,West,Office Supplies,12.96
CA-2018-133046,27/07/2018,1/8/2018,Second Class,Consumer,Seattle,Washington,West,Technology,234.95
CA-2018-122798,28/12/2018,1/1/2019,Standard Class,Consumer,Albuquerque,New Mexico,West,Office Supplies,118.25
CA-2018-122798,28/12/2018,1/1/2019,Standard Class,Consumer,Albuquerque,New Mexico,West,Office Supplies,4.28
CA-2017-169663,10/3/2017,13/03/2017,First Class,Home Office,Los Angeles,California,West,Technology,26.85
CA-2017-169663,10/3/2017,13/03/2017,First Class,Home Office,Los Angeles,California,West,Technology,3357.6
CA-2016-149846,22/05/2016,26/05/2016,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,8.26
CA-2016-149846,22/05/2016,26/05/2016,Standard Class,Consumer,Los Angeles,California,West,Technology,2973.32
CA-2016-149846,22/05/2016,26/05/2016,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,104.79
CA-2016-149846,22/05/2016,26/05/2016,Standard Class,Consumer,Los Angeles,California,West,Technology,775.728
CA-2018-159149,17/02/2018,19/02/2018,First Class,Home Office,Houston,Texas,Central,Furniture,89.0664
CA-2018-159149,17/02/2018,19/02/2018,First Class,Home Office,Houston,Texas,Central,Office Supplies,175.44
CA-2018-159149,17/02/2018,19/02/2018,First Class,Home Office,Houston,Texas,Central,Technology,438.336
US-2018-167570,8/12/2018,15/12/2018,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,215.544
CA-2018-160122,18/11/2018,23/11/2018,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,55.584
CA-2018-160122,18/11/2018,23/11/2018,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,127.386
CA-2017-130393,1/12/2017,3/12/2017,Second Class,Consumer,San Angelo,Texas,Central,Furniture,248.43
CA-2017-130393,1/12/2017,3/12/2017,Second Class,Consumer,San Angelo,Texas,Central,Office Supplies,11.648
CA-2017-130393,1/12/2017,3/12/2017,Second Class,Consumer,San Angelo,Texas,Central,Furniture,85.246
CA-2018-144820,3/10/2018,7/10/2018,Second Class,Corporate,Pasadena,Texas,Central,Office Supplies,20.64
CA-2018-101014,29/08/2018,4/9/2018,Standard Class,Corporate,Los Angeles,California,West,Furniture,148.02
CA-2018-105543,24/11/2018,24/11/2018,Same Day,Corporate,Garden City,Kansas,Central,Office Supplies,33.29
US-2018-113201,30/06/2018,5/7/2018,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,204.95
US-2018-106551,22/07/2018,27/07/2018,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,526.344
CA-2017-116722,11/11/2017,16/11/2017,Standard Class,Consumer,San Francisco,California,West,Furniture,41.96
CA-2017-116722,11/11/2017,16/11/2017,Standard Class,Consumer,San Francisco,California,West,Furniture,451.152
CA-2017-116722,11/11/2017,16/11/2017,Standard Class,Consumer,San Francisco,California,West,Office Supplies,31.504
CA-2015-138128,9/12/2015,15/12/2015,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,30.672
CA-2015-138128,9/12/2015,15/12/2015,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,1079.976
US-2018-150070,7/9/2018,12/9/2018,Standard Class,Consumer,Modesto,California,West,Furniture,161.568
CA-2016-137064,6/2/2016,13/02/2016,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,2.934
CA-2016-137064,6/2/2016,13/02/2016,Standard Class,Consumer,Houston,Texas,Central,Technology,18.528
CA-2016-137064,6/2/2016,13/02/2016,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,670.752
CA-2018-157350,26/08/2018,1/9/2018,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,64.96
CA-2015-127866,20/07/2015,23/07/2015,First Class,Corporate,Riverside,California,West,Technology,41.94
CA-2015-127866,20/07/2015,23/07/2015,First Class,Corporate,Riverside,California,West,Office Supplies,11.96
CA-2015-127866,20/07/2015,23/07/2015,First Class,Corporate,Riverside,California,West,Office Supplies,13.12
CA-2015-127866,20/07/2015,23/07/2015,First Class,Corporate,Riverside,California,West,Office Supplies,535.41
CA-2016-131352,8/10/2016,13/10/2016,Standard Class,Corporate,Dallas,Texas,Central,Furniture,72.78
CA-2016-121776,16/02/2016,21/02/2016,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,36.84
CA-2016-121776,16/02/2016,21/02/2016,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,87.71
CA-2017-118073,12/8/2017,16/08/2017,Standard Class,Corporate,Lakeland,Florida,South,Furniture,562.2925
CA-2015-103219,9/11/2015,13/11/2015,Standard Class,Home Office,New York City,New York,East,Furniture,56.52
CA-2017-102561,18/07/2017,22/07/2017,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,11.264
CA-2017-102561,18/07/2017,22/07/2017,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,284.08
CA-2017-102561,18/07/2017,22/07/2017,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,18.496
CA-2017-100993,5/2/2017,10/2/2017,Standard Class,Consumer,San Diego,California,West,Office Supplies,14.73
CA-2017-100993,5/2/2017,10/2/2017,Standard Class,Consumer,San Diego,California,West,Office Supplies,186.54
CA-2017-100993,5/2/2017,10/2/2017,Standard Class,Consumer,San Diego,California,West,Furniture,557.728
CA-2017-100993,5/2/2017,10/2/2017,Standard Class,Consumer,San Diego,California,West,Technology,159.968
US-2015-112949,20/06/2015,27/06/2015,Standard Class,Consumer,Lawton,Oklahoma,Central,Office Supplies,471.9
US-2015-112949,20/06/2015,27/06/2015,Standard Class,Consumer,Lawton,Oklahoma,Central,Office Supplies,3.52
US-2018-146822,9/6/2018,14/06/2018,Standard Class,Consumer,Salem,Virginia,South,Office Supplies,49.12
US-2017-131058,27/12/2017,31/12/2017,Standard Class,Home Office,Santa Ana,California,West,Office Supplies,20.16
CA-2015-167997,26/01/2015,29/01/2015,First Class,Corporate,Rapid City,South Dakota,Central,Office Supplies,10.68
CA-2015-167997,26/01/2015,29/01/2015,First Class,Corporate,Rapid City,South Dakota,Central,Furniture,141.96
CA-2018-140151,23/03/2018,25/03/2018,First Class,Consumer,Seattle,Washington,West,Office Supplies,32.48
CA-2018-140151,23/03/2018,25/03/2018,First Class,Consumer,Seattle,Washington,West,Office Supplies,20.04
